"bin1","bin2","bin3","bin4","bin5","bin6","bin7","bin8","bin9","bin10","class"
0,0,18,30,20,36,45,31,35,365,"hydromedusae_shapeA_sideview_small"
0,0,49,71,81,69,32,47,37,303,"hydromedusae_shapeA_sideview_small"
0,1,18,35,28,23,32,33,24,113,"hydromedusae_shapeA_sideview_small"
0,0,0,0,4,21,38,29,15,131,"hydromedusae_shapeA_sideview_small"
0,13,29,51,42,40,27,28,26,308,"hydromedusae_shapeA_sideview_small"
0,10,32,54,53,39,37,79,72,448,"hydromedusae_shapeA_sideview_small"
0,1,21,26,36,30,31,32,37,198,"hydromedusae_shapeA_sideview_small"
0,0,9,34,53,53,57,47,65,349,"hydromedusae_shapeA_sideview_small"
0,0,0,19,38,20,29,25,29,183,"hydromedusae_shapeA_sideview_small"
0,2,56,78,71,41,35,26,21,165,"hydromedusae_shapeA_sideview_small"
0,0,7,80,64,51,30,33,32,343,"hydromedusae_shapeA_sideview_small"
0,0,38,102,120,124,72,89,152,1330,"hydromedusae_shapeA_sideview_small"
0,23,71,77,61,50,29,32,29,174,"hydromedusae_shapeA_sideview_small"
0,0,0,29,53,44,31,32,39,196,"hydromedusae_shapeA_sideview_small"
0,4,63,63,54,37,47,41,32,197,"hydromedusae_shapeA_sideview_small"
0,0,6,32,39,62,42,43,37,332,"hydromedusae_shapeA_sideview_small"
0,0,5,85,70,50,49,38,42,317,"hydromedusae_shapeA_sideview_small"
0,2,20,55,50,42,32,29,27,407,"hydromedusae_shapeA_sideview_small"
0,4,33,43,42,42,29,35,18,192,"hydromedusae_shapeA_sideview_small"
0,142,445,534,391,309,333,351,596,4139,"hydromedusae_shapeA_sideview_small"
0,0,0,2,17,20,44,51,39,252,"hydromedusae_shapeA_sideview_small"
0,0,0,9,28,36,37,30,47,373,"hydromedusae_shapeA_sideview_small"
0,0,13,44,24,27,27,21,28,221,"hydromedusae_shapeA_sideview_small"
0,0,4,32,58,49,41,39,34,294,"hydromedusae_shapeA_sideview_small"
0,1,82,143,151,117,80,89,77,454,"hydromedusae_shapeA_sideview_small"
0,1,16,38,49,30,38,55,44,246,"hydromedusae_shapeA_sideview_small"
0,0,6,10,18,31,20,21,26,243,"hydromedusae_shapeA_sideview_small"
0,12,81,109,80,88,52,54,36,377,"hydromedusae_shapeA_sideview_small"
0,2,39,34,19,25,16,27,32,242,"hydromedusae_shapeA_sideview_small"
0,0,8,15,30,28,23,22,36,239,"hydromedusae_shapeA_sideview_small"
0,0,4,14,29,47,26,29,89,826,"hydromedusae_shapeA_sideview_small"
0,0,27,49,43,43,27,43,29,359,"hydromedusae_shapeA_sideview_small"
0,0,3,18,28,37,31,24,31,225,"hydromedusae_shapeA_sideview_small"
0,0,10,56,73,78,93,103,89,398,"hydromedusae_shapeA_sideview_small"
0,0,44,70,93,109,72,82,65,395,"hydromedusae_shapeA_sideview_small"
0,0,0,4,9,15,52,65,73,407,"hydromedusae_shapeA_sideview_small"
0,0,10,26,31,41,37,46,43,202,"hydromedusae_shapeA_sideview_small"
0,0,0,2,24,55,66,85,80,356,"hydromedusae_shapeA_sideview_small"
0,0,0,15,41,64,32,39,39,248,"hydromedusae_shapeA_sideview_small"
0,3,51,96,73,58,31,34,32,208,"hydromedusae_shapeA_sideview_small"
0,0,6,37,28,32,48,40,40,229,"hydromedusae_shapeA_sideview_small"
0,0,10,26,41,38,27,26,30,121,"hydromedusae_shapeA_sideview_small"
0,3,29,32,39,38,38,61,37,154,"hydromedusae_shapeA_sideview_small"
0,3,45,61,75,38,39,35,28,197,"hydromedusae_shapeA_sideview_small"
0,25,62,46,38,32,13,23,12,186,"hydromedusae_shapeA_sideview_small"
0,0,2,12,18,19,20,22,16,175,"hydromedusae_shapeA_sideview_small"
0,8,27,45,49,29,27,46,64,165,"hydromedusae_shapeA_sideview_small"
0,0,15,49,43,54,41,28,37,241,"hydromedusae_shapeA_sideview_small"
0,0,0,9,32,56,41,40,52,308,"hydromedusae_shapeA_sideview_small"
0,0,3,15,23,26,42,41,26,233,"hydromedusae_shapeA_sideview_small"
0,0,2,23,72,85,68,55,47,388,"hydromedusae_shapeA_sideview_small"
0,0,0,1,1,8,15,15,21,291,"hydromedusae_shapeA_sideview_small"
0,0,2,10,26,25,43,47,49,221,"hydromedusae_shapeA_sideview_small"
0,0,23,57,77,89,76,68,86,805,"hydromedusae_shapeA_sideview_small"
0,9,59,58,53,58,78,64,55,368,"hydromedusae_shapeA_sideview_small"
0,1,28,41,63,60,46,31,32,272,"hydromedusae_shapeA_sideview_small"
0,0,13,53,53,40,35,36,35,315,"hydromedusae_shapeA_sideview_small"
0,0,4,29,48,32,28,33,23,326,"hydromedusae_shapeA_sideview_small"
0,4,44,62,49,63,52,47,41,267,"hydromedusae_shapeA_sideview_small"
0,3,26,50,63,69,60,52,74,568,"hydromedusae_shapeA_sideview_small"
0,0,12,54,74,84,57,74,74,467,"hydromedusae_shapeA_sideview_small"
0,0,11,20,22,31,21,24,26,177,"hydromedusae_shapeA_sideview_small"
0,0,17,33,56,51,49,33,38,264,"hydromedusae_shapeA_sideview_small"
0,0,1,33,90,136,109,107,88,358,"hydromedusae_shapeA_sideview_small"
0,0,7,19,26,38,46,46,50,341,"hydromedusae_shapeA_sideview_small"
0,0,4,20,36,38,30,21,26,194,"hydromedusae_shapeA_sideview_small"
0,0,0,0,0,5,37,86,108,318,"hydromedusae_shapeA_sideview_small"
0,8,26,31,38,40,31,37,63,251,"hydromedusae_shapeA_sideview_small"
0,0,9,34,44,42,24,36,31,332,"hydromedusae_shapeA_sideview_small"
0,0,22,63,67,47,51,57,111,1029,"hydromedusae_shapeA_sideview_small"
0,5,32,67,56,56,46,41,24,151,"hydromedusae_shapeA_sideview_small"
0,7,62,61,77,97,72,69,56,366,"hydromedusae_shapeA_sideview_small"
0,0,0,0,0,23,32,54,120,472,"hydromedusae_shapeA_sideview_small"
0,4,34,49,53,82,65,72,53,326,"hydromedusae_shapeA_sideview_small"
0,0,8,48,49,54,31,34,21,223,"hydromedusae_shapeA_sideview_small"
0,0,31,57,31,24,25,31,31,145,"hydromedusae_shapeA_sideview_small"
0,0,8,19,32,47,48,52,39,205,"hydromedusae_shapeA_sideview_small"
0,5,43,67,65,76,50,54,51,410,"hydromedusae_shapeA_sideview_small"
0,28,97,61,41,42,24,41,28,323,"hydromedusae_shapeA_sideview_small"
0,1,42,100,98,67,41,34,27,222,"hydromedusae_shapeA_sideview_small"
0,7,22,54,60,51,35,37,31,140,"hydromedusae_shapeA_sideview_small"
0,0,9,28,32,43,48,40,34,228,"hydromedusae_shapeA_sideview_small"
0,0,50,156,122,79,57,45,35,270,"hydromedusae_shapeA_sideview_small"
0,1,26,69,53,46,38,48,39,352,"hydromedusae_shapeA_sideview_small"
0,3,42,83,47,36,36,33,35,235,"hydromedusae_shapeA_sideview_small"
0,0,0,7,10,22,28,41,46,341,"hydromedusae_shapeA_sideview_small"
0,0,19,70,140,158,136,91,109,562,"hydromedusae_shapeA_sideview_small"
0,1,8,20,34,48,38,42,26,271,"hydromedusae_shapeA_sideview_small"
0,0,0,0,2,34,45,63,33,185,"hydromedusae_shapeA_sideview_small"
0,4,41,59,46,42,26,28,27,136,"hydromedusae_shapeA_sideview_small"
0,4,19,35,30,26,29,24,21,235,"hydromedusae_shapeA_sideview_small"
0,0,1,27,82,84,57,45,48,537,"hydromedusae_shapeA_sideview_small"
0,0,23,56,68,46,35,37,44,262,"hydromedusae_shapeA_sideview_small"
0,0,3,20,38,52,42,49,25,187,"hydromedusae_shapeA_sideview_small"
0,6,49,52,48,24,23,19,21,191,"hydromedusae_shapeA_sideview_small"
0,0,17,50,74,62,28,33,36,255,"hydromedusae_shapeA_sideview_small"
0,6,41,52,38,50,32,20,24,199,"hydromedusae_shapeA_sideview_small"
0,16,48,66,49,31,27,39,45,283,"hydromedusae_shapeA_sideview_small"
0,1,29,54,48,50,40,58,33,248,"hydromedusae_shapeA_sideview_small"
0,0,3,24,23,24,20,30,36,317,"hydromedusae_shapeA_sideview_small"
0,26,85,65,55,52,43,40,22,210,"hydromedusae_shapeA_sideview_small"
0,0,18,71,86,44,36,49,38,241,"hydromedusae_shapeA_sideview_small"
0,0,3,14,28,35,21,32,23,163,"hydromedusae_shapeA_sideview_small"
0,0,10,21,16,18,10,25,16,144,"hydromedusae_shapeA_sideview_small"
0,4,68,127,131,119,104,80,79,266,"hydromedusae_shapeA_sideview_small"
0,0,21,36,58,50,50,40,40,220,"hydromedusae_shapeA_sideview_small"
0,0,6,32,84,125,119,114,92,404,"hydromedusae_shapeA_sideview_small"
0,27,104,68,40,28,24,13,22,204,"hydromedusae_shapeA_sideview_small"
0,0,3,13,24,31,55,53,86,746,"hydromedusae_shapeA_sideview_small"
0,0,0,2,6,21,34,33,30,199,"hydromedusae_shapeA_sideview_small"
0,0,2,44,81,77,80,84,76,642,"hydromedusae_shapeA_sideview_small"
0,0,11,32,35,39,36,35,46,192,"hydromedusae_shapeA_sideview_small"
0,0,0,20,36,77,46,31,26,166,"hydromedusae_shapeA_sideview_small"
0,9,50,102,106,71,55,43,45,385,"hydromedusae_shapeA_sideview_small"
0,0,7,60,77,75,62,58,58,459,"hydromedusae_shapeA_sideview_small"
0,2,18,30,48,41,29,27,24,224,"hydromedusae_shapeA_sideview_small"
0,0,17,74,77,83,71,69,54,291,"hydromedusae_shapeA_sideview_small"
0,0,7,38,60,78,75,61,67,278,"hydromedusae_shapeA_sideview_small"
0,51,92,61,32,43,40,56,46,869,"hydromedusae_shapeA_sideview_small"
0,0,20,65,60,79,78,103,89,347,"hydromedusae_shapeA_sideview_small"
0,3,66,91,56,62,38,30,31,294,"hydromedusae_shapeA_sideview_small"
0,1,35,77,104,121,82,82,54,323,"hydromedusae_shapeA_sideview_small"
0,0,7,16,22,19,32,46,27,181,"hydromedusae_shapeA_sideview_small"
0,11,7,7,6,20,33,30,47,213,"hydromedusae_shapeA_sideview_small"
0,0,6,36,48,47,53,40,46,548,"hydromedusae_shapeA_sideview_small"
0,11,92,91,81,85,60,59,58,350,"hydromedusae_shapeA_sideview_small"
0,0,4,3,19,36,35,29,30,167,"hydromedusae_shapeB"
0,0,1,6,11,19,37,48,36,423,"hydromedusae_shapeB"
0,0,0,15,16,24,22,31,70,563,"hydromedusae_shapeB"
0,34,88,94,80,72,88,103,162,1201,"hydromedusae_shapeB"
0,1,25,26,16,15,30,33,33,287,"hydromedusae_shapeB"
0,0,1,20,58,76,60,57,106,764,"hydromedusae_shapeB"
0,0,22,21,45,68,38,37,33,349,"hydromedusae_shapeB"
0,6,51,68,69,51,41,23,37,167,"hydromedusae_shapeB"
0,0,0,8,12,18,36,33,71,288,"hydromedusae_shapeB"
0,7,36,21,42,53,30,66,65,571,"hydromedusae_shapeB"
0,0,4,46,61,38,42,56,89,525,"hydromedusae_shapeB"
0,0,36,52,74,78,94,113,232,1862,"hydromedusae_shapeB"
0,1,42,37,46,49,28,43,88,927,"hydromedusae_shapeB"
0,0,4,22,17,27,30,29,34,415,"hydromedusae_shapeB"
0,4,22,24,32,21,28,16,22,357,"hydromedusae_shapeB"
0,0,11,35,38,38,33,24,22,221,"hydromedusae_shapeB"
0,68,120,150,148,93,61,53,48,451,"hydromedusae_shapeB"
0,0,2,6,50,67,73,104,145,434,"hydromedusae_shapeB"
0,5,45,102,56,46,31,37,24,266,"hydromedusae_shapeB"
0,0,18,57,93,82,93,84,117,866,"hydromedusae_shapeB"
0,0,23,35,47,40,20,26,24,318,"hydromedusae_shapeB"
0,0,0,7,16,20,22,23,24,234,"hydromedusae_shapeB"
0,0,6,18,23,37,39,63,77,516,"hydromedusae_shapeB"
0,6,30,27,41,33,28,35,37,345,"hydromedusae_shapeB"
0,3,29,63,61,53,55,129,92,769,"hydromedusae_shapeB"
0,0,1,7,5,6,4,30,41,302,"hydromedusae_shapeB"
0,0,0,13,21,38,58,47,77,345,"hydromedusae_shapeB"
0,6,67,65,45,40,50,92,193,1179,"hydromedusae_shapeB"
0,2,19,31,43,46,49,67,74,1074,"hydromedusae_shapeB"
0,0,4,13,19,27,18,43,45,574,"hydromedusae_shapeB"
0,0,2,7,13,34,46,41,50,350,"hydromedusae_shapeB"
0,0,17,65,62,70,54,98,116,735,"hydromedusae_shapeB"
0,0,10,50,64,64,44,42,36,178,"hydromedusae_shapeB"
0,3,14,27,39,26,13,39,57,446,"hydromedusae_shapeB"
0,0,4,43,58,77,110,167,180,1406,"hydromedusae_shapeB"
0,0,13,32,34,63,45,52,68,648,"hydromedusae_shapeB"
0,0,0,18,28,37,24,31,38,162,"hydromedusae_shapeB"
0,12,23,11,17,28,34,59,94,727,"hydromedusae_shapeB"
0,0,3,16,38,43,39,36,32,333,"hydromedusae_shapeB"
0,0,4,16,22,11,13,21,26,181,"hydromedusae_shapeB"
0,1,13,49,54,55,38,48,139,1096,"hydromedusae_shapeB"
0,10,46,77,71,61,64,67,161,843,"hydromedusae_shapeB"
0,18,29,13,23,30,37,46,53,598,"hydromedusae_shapeB"
0,0,27,112,158,143,114,101,300,1587,"hydromedusae_shapeB"
0,16,40,33,24,25,40,59,70,525,"hydromedusae_shapeB"
0,0,4,20,32,32,26,35,66,782,"hydromedusae_shapeB"
0,1,21,10,20,22,31,30,47,437,"hydromedusae_shapeB"
0,3,24,20,30,21,32,27,27,497,"hydromedusae_shapeB"
0,0,17,34,56,31,30,27,46,413,"hydromedusae_shapeB"
0,0,14,16,15,13,20,8,19,178,"hydromedusae_shapeB"
0,6,110,137,113,80,70,95,151,991,"hydromedusae_shapeB"
0,0,11,108,78,85,78,119,283,1992,"hydromedusae_shapeB"
0,8,54,65,48,42,34,48,94,1094,"hydromedusae_shapeB"
0,7,80,83,62,49,46,54,210,1200,"hydromedusae_shapeB"
0,0,38,204,245,196,127,96,89,452,"hydromedusae_shapeB"
0,0,9,42,28,32,19,19,34,363,"hydromedusae_shapeB"
0,0,7,45,57,61,41,79,158,763,"hydromedusae_shapeB"
0,0,21,75,73,44,41,53,42,374,"hydromedusae_shapeB"
0,0,0,40,83,54,31,39,46,444,"hydromedusae_shapeB"
0,0,7,20,41,61,83,101,147,628,"hydromedusae_shapeB"
0,0,3,40,35,20,29,27,30,233,"hydromedusae_shapeB"
0,0,10,16,23,35,48,44,89,355,"hydromedusae_shapeB"
0,0,2,11,10,28,23,33,60,281,"hydromedusae_shapeB"
0,2,18,18,41,45,30,39,55,488,"hydromedusae_shapeB"
0,1,14,13,31,46,43,38,38,471,"hydromedusae_shapeB"
0,0,24,37,54,36,30,38,32,262,"hydromedusae_shapeB"
0,0,4,25,25,19,32,28,24,294,"hydromedusae_shapeB"
0,0,0,12,16,22,39,29,29,288,"hydromedusae_shapeB"
0,0,0,6,24,33,47,64,94,1000,"hydromedusae_shapeB"
0,0,0,8,18,26,22,29,26,262,"hydromedusae_shapeB"
0,0,0,12,32,22,30,48,55,270,"hydromedusae_shapeB"
0,14,45,65,51,41,36,45,48,600,"hydromedusae_shapeB"
0,3,25,37,35,49,59,93,82,539,"hydromedusae_shapeB"
0,2,29,49,62,60,55,84,170,915,"hydromedusae_shapeB"
0,0,8,56,81,67,31,29,76,813,"hydromedusae_shapeB"
0,0,6,12,20,16,36,51,72,818,"hydromedusae_shapeB"
0,0,0,7,3,18,17,46,69,396,"hydromedusae_shapeB"
0,1,24,60,60,73,44,36,39,308,"hydromedusae_shapeB"
0,0,0,14,52,75,69,50,34,250,"hydromedusae_shapeB"
0,31,152,276,240,136,107,167,220,758,"hydromedusae_shapeB"
0,34,183,165,127,99,65,55,61,276,"hydromedusae_shapeB"
0,0,0,5,18,29,51,74,107,606,"hydromedusae_shapeB"
0,3,14,55,49,52,87,98,249,2174,"hydromedusae_shapeB"
0,0,6,18,24,15,18,24,20,221,"hydromedusae_shapeB"
0,1,11,26,30,80,70,86,138,762,"hydromedusae_shapeB"
0,1,10,30,46,42,32,49,67,397,"hydromedusae_shapeB"
0,0,2,11,14,33,51,60,72,534,"hydromedusae_shapeB"
0,0,13,34,38,33,73,47,80,466,"hydromedusae_shapeB"
0,0,24,49,63,103,111,157,261,1061,"hydromedusae_shapeB"
0,3,42,91,85,102,72,129,249,1327,"hydromedusae_shapeB"
0,0,0,5,6,8,17,51,58,204,"hydromedusae_shapeB"
8,108,49,51,41,59,61,80,79,791,"hydromedusae_shapeB"
0,1,5,17,36,48,34,33,58,444,"hydromedusae_shapeB"
0,0,7,35,56,71,106,139,131,798,"hydromedusae_shapeB"
0,0,0,2,16,42,47,76,60,476,"hydromedusae_shapeB"
0,0,5,26,26,37,30,26,33,264,"hydromedusae_shapeB"
0,0,9,30,22,19,23,26,27,173,"hydromedusae_shapeB"
0,0,0,23,34,49,29,29,40,351,"hydromedusae_shapeB"
0,3,46,113,97,81,71,84,169,991,"hydromedusae_shapeB"
0,44,43,28,28,17,40,67,186,893,"hydromedusae_shapeB"
0,12,98,100,67,55,43,42,46,409,"hydromedusae_shapeB"
0,2,16,21,14,20,8,19,36,337,"hydromedusae_shapeB"
0,0,5,34,40,53,33,60,94,609,"hydromedusae_shapeB"
0,0,6,37,33,45,42,64,100,860,"hydromedusae_shapeB"
0,4,34,69,65,55,36,26,52,528,"hydromedusae_shapeB"
0,0,2,26,17,37,39,53,132,383,"hydromedusae_shapeB"
0,4,69,71,57,59,37,39,35,391,"hydromedusae_shapeB"
0,0,28,36,51,110,109,174,159,641,"hydromedusae_shapeB"
0,0,0,6,6,14,33,49,39,194,"hydromedusae_shapeB"
0,17,19,27,30,35,73,161,298,2458,"hydromedusae_shapeB"
0,0,0,4,28,30,38,45,105,1097,"hydromedusae_shapeB"
0,0,2,27,28,47,30,25,39,324,"hydromedusae_shapeB"
0,0,0,3,17,26,22,44,53,481,"hydromedusae_shapeB"
0,0,10,77,70,62,45,63,118,566,"hydromedusae_shapeB"
0,0,34,25,30,27,29,30,52,453,"hydromedusae_shapeB"
0,4,50,142,179,188,212,250,268,1144,"hydromedusae_shapeB"
0,10,42,37,25,24,11,8,15,320,"hydromedusae_shapeB"
0,13,44,23,31,17,19,40,43,480,"hydromedusae_shapeB"
0,22,83,71,45,55,61,43,55,367,"hydromedusae_shapeB"
0,0,0,4,16,33,53,79,139,771,"hydromedusae_shapeB"
0,0,18,51,70,62,47,83,136,987,"hydromedusae_shapeB"
0,9,25,62,70,104,55,71,219,1555,"hydromedusae_shapeB"
0,0,14,31,23,24,19,25,73,370,"hydromedusae_shapeB"
0,3,16,27,30,36,24,31,43,390,"hydromedusae_shapeB"
0,0,8,13,2,12,24,41,55,469,"hydromedusae_shapeB"
0,1,34,52,59,106,97,107,101,978,"hydromedusae_shapeB"
0,0,9,63,61,66,51,58,126,1144,"hydromedusae_shapeB"
0,6,48,77,100,85,68,61,54,569,"hydromedusae_shapeB"
0,4,35,46,46,46,32,20,13,379,"hydromedusae_shapeB"
0,0,2,7,7,19,23,40,49,289,"hydromedusae_shapeB"
0,1,10,24,42,38,27,25,19,296,"hydromedusae_shapeB"
0,8,46,35,28,31,29,29,73,464,"hydromedusae_shapeB"
0,0,18,35,24,31,42,42,54,310,"hydromedusae_shapeB"
0,0,1,21,28,40,40,39,42,333,"hydromedusae_shapeB"
0,10,31,38,20,24,19,20,32,377,"hydromedusae_shapeB"
0,12,60,44,39,60,62,65,108,603,"hydromedusae_shapeB"
0,0,14,30,24,22,30,31,35,284,"hydromedusae_shapeB"
0,8,22,32,36,43,35,35,38,358,"hydromedusae_shapeB"
0,0,0,4,13,9,18,18,36,221,"hydromedusae_shapeB"
0,24,49,53,69,86,94,167,330,2196,"hydromedusae_shapeB"
0,0,6,16,14,25,27,38,50,346,"hydromedusae_shapeB"
0,0,2,27,47,30,34,24,31,221,"hydromedusae_shapeB"
0,43,115,137,107,75,70,69,130,911,"hydromedusae_shapeB"
0,0,2,16,31,47,26,44,80,751,"hydromedusae_shapeB"
1,32,141,198,217,190,230,358,413,2662,"hydromedusae_shapeB"
0,0,6,26,35,30,50,55,53,314,"hydromedusae_shapeB"
0,0,18,41,65,47,37,34,27,333,"hydromedusae_shapeB"
0,0,5,27,25,28,35,38,57,395,"hydromedusae_shapeB"
0,3,31,53,34,16,19,15,56,482,"hydromedusae_shapeB"
0,0,0,3,19,35,35,51,88,838,"hydromedusae_shapeB"
0,37,137,111,98,85,49,72,88,376,"hydromedusae_sideview_big"
0,0,0,5,32,52,119,136,118,542,"hydromedusae_sideview_big"
0,0,26,240,177,169,126,114,137,706,"hydromedusae_sideview_big"
0,0,19,48,105,102,77,70,79,680,"hydromedusae_sideview_big"
0,0,28,87,101,134,124,142,144,1206,"hydromedusae_sideview_big"
0,0,14,59,81,81,89,88,80,504,"hydromedusae_sideview_big"
0,1,69,181,158,126,120,129,112,849,"hydromedusae_sideview_big"
0,11,35,66,82,94,86,115,99,650,"hydromedusae_sideview_big"
0,44,645,608,358,257,133,85,75,404,"hydromedusae_sideview_big"
0,0,5,91,173,164,122,124,137,906,"hydromedusae_sideview_big"
0,3,32,47,85,72,102,89,109,1020,"hydromedusae_sideview_big"
0,0,12,105,203,231,222,236,328,2925,"hydromedusae_sideview_big"
0,0,18,34,70,125,114,138,200,1071,"hydromedusae_sideview_big"
0,112,260,195,135,100,62,69,52,363,"hydromedusae_sideview_big"
0,0,26,73,81,85,83,76,68,547,"hydromedusae_sideview_big"
0,11,93,123,107,103,68,65,73,453,"hydromedusae_sideview_big"
0,2,101,246,212,195,150,124,112,604,"hydromedusae_sideview_big"
0,0,0,0,44,134,144,127,111,405,"hydromedusae_sideview_big"
0,0,0,0,18,107,190,209,177,835,"hydromedusae_sideview_big"
0,0,19,79,95,164,147,160,150,528,"hydromedusae_sideview_big"
0,3,46,84,152,211,233,236,278,1781,"hydromedusae_sideview_big"
0,0,2,38,74,101,127,141,116,424,"hydromedusae_sideview_big"
0,1,109,148,133,116,103,121,141,1217,"hydromedusae_sideview_big"
0,29,232,285,212,171,159,83,69,358,"hydromedusae_sideview_big"
0,1,111,983,1050,836,714,686,646,4652,"hydromedusae_sideview_big"
0,0,2,45,110,171,134,141,139,970,"hydromedusae_sideview_big"
0,0,34,112,117,94,92,91,72,463,"hydromedusae_sideview_big"
0,0,20,115,142,136,99,135,159,1126,"hydromedusae_sideview_big"
1,116,805,1296,1280,1342,1310,1480,1761,8836,"hydromedusae_sideview_big"
0,9,16,28,60,110,132,146,187,1675,"hydromedusae_sideview_big"
0,0,11,29,35,69,77,139,176,835,"hydromedusae_sideview_big"
0,58,202,150,89,73,43,41,32,308,"hydromedusae_sideview_big"
0,3,23,72,100,127,115,117,114,501,"hydromedusae_sideview_big"
0,0,12,78,96,126,96,98,96,537,"hydromedusae_sideview_big"
0,0,23,99,121,114,90,63,62,388,"hydromedusae_sideview_big"
0,73,80,92,128,150,160,167,199,1718,"hydromedusae_sideview_big"
0,11,49,166,255,298,324,363,424,1890,"hydromedusae_sideview_big"
0,79,206,157,100,82,54,56,66,382,"hydromedusae_sideview_big"
0,0,7,32,99,115,152,159,142,984,"hydromedusae_sideview_big"
0,0,0,22,67,96,122,146,167,955,"hydromedusae_sideview_big"
0,0,2,48,119,194,173,147,131,561,"hydromedusae_sideview_big"
0,54,301,265,215,207,179,178,163,716,"hydromedusae_sideview_big"
0,2,410,1219,1303,1103,1134,1864,1537,5155,"hydromedusae_sideview_big"
0,0,18,122,189,187,162,145,121,637,"hydromedusae_sideview_big"
0,3,34,101,163,174,178,177,157,897,"hydromedusae_sideview_big"
0,2,21,64,95,131,137,134,174,1393,"hydromedusae_sideview_big"
0,0,0,41,80,87,71,70,81,433,"hydromedusae_sideview_big"
0,0,51,210,198,169,124,123,125,649,"hydromedusae_sideview_big"
0,69,348,376,297,225,238,230,253,931,"hydromedusae_sideview_big"
0,6,17,28,34,65,77,93,134,833,"hydromedusae_sideview_big"
0,0,14,98,141,108,110,95,144,860,"hydromedusae_sideview_big"
0,0,20,173,206,209,198,172,175,1049,"hydromedusae_sideview_big"
0,21,59,106,97,92,92,76,114,1151,"hydromedusae_sideview_big"
0,1,13,22,63,88,97,126,102,626,"hydromedusae_sideview_big"
0,0,42,91,159,158,172,186,239,1015,"hydromedusae_sideview_big"
0,8,142,311,305,323,322,377,375,1755,"hydromedusae_sideview_big"
0,70,267,323,275,215,120,93,101,609,"hydromedusae_sideview_big"
0,72,519,601,388,297,200,163,142,621,"hydromedusae_sideview_big"
0,21,99,95,109,127,142,150,260,1675,"hydromedusae_sideview_big"
0,4,113,154,111,79,73,78,74,466,"hydromedusae_sideview_big"
0,0,4,24,40,33,41,78,121,914,"hydromedusae_sideview_big"
0,0,4,18,17,16,35,59,89,814,"hydromedusae_sideview_big"
0,3,130,276,214,249,197,224,245,1736,"hydromedusae_sideview_big"
0,25,100,158,151,108,106,101,169,1105,"hydromedusae_sideview_big"
0,0,3,57,129,103,102,92,90,564,"hydromedusae_sideview_big"
0,3,61,122,211,251,205,239,261,1550,"hydromedusae_sideview_big"
0,0,11,46,120,145,93,112,73,349,"hydromedusae_sideview_big"
0,1,31,154,208,212,158,170,159,656,"hydromedusae_sideview_big"
0,0,5,73,120,100,65,76,92,808,"hydromedusae_sideview_big"
0,13,182,262,193,146,140,161,142,865,"hydromedusae_sideview_big"
0,0,0,54,198,175,137,131,109,597,"hydromedusae_sideview_big"
0,12,231,385,265,189,167,155,107,458,"hydromedusae_sideview_big"
0,0,2,20,29,50,76,132,236,1412,"hydromedusae_sideview_big"
0,0,9,40,57,75,93,65,81,733,"hydromedusae_sideview_big"
0,0,17,139,103,123,71,85,82,682,"hydromedusae_sideview_big"
0,0,12,30,49,74,87,83,114,1107,"hydromedusae_sideview_big"
0,0,19,56,53,52,49,73,182,1101,"hydromedusae_solmaris"
0,0,13,48,39,34,44,97,151,1107,"hydromedusae_solmaris"
0,0,3,12,27,58,96,148,199,1600,"hydromedusae_solmaris"
0,2,218,432,351,387,585,975,961,4658,"hydromedusae_solmaris"
0,0,19,55,88,126,175,356,644,3090,"hydromedusae_solmaris"
0,11,359,496,486,461,617,909,1200,4516,"hydromedusae_solmaris"
0,1,55,271,655,797,761,904,797,4652,"hydromedusae_solmaris"
0,0,33,128,173,311,590,770,681,4600,"hydromedusae_solmaris"
0,0,5,85,144,125,167,281,357,2574,"hydromedusae_solmaris"
0,0,74,263,358,585,641,602,658,4023,"hydromedusae_solmaris"
0,0,6,53,99,98,93,149,309,1531,"hydromedusae_solmaris"
0,0,1,47,122,112,93,147,201,1763,"hydromedusae_solmaris"
0,1,32,251,439,713,796,730,645,3729,"hydromedusae_solmaris"
0,0,345,656,629,690,806,1078,1448,5266,"hydromedusae_solmaris"
0,0,29,100,145,170,195,256,590,3050,"hydromedusae_solmaris"
0,0,0,25,80,150,283,451,648,3468,"hydromedusae_solmaris"
0,0,0,0,43,282,370,621,647,3346,"hydromedusae_solmaris"
0,0,1,80,425,737,664,1193,1526,4562,"hydromedusae_solmaris"
0,0,2,26,62,114,130,145,228,1062,"hydromedusae_solmaris"
0,2,98,322,442,582,828,1045,910,3823,"hydromedusae_solmaris"
0,0,0,21,60,87,106,263,400,2926,"hydromedusae_solmaris"
0,0,74,337,528,921,1246,1354,1290,5649,"hydromedusae_solmaris"
0,0,15,13,9,133,294,535,516,2397,"hydromedusae_solmaris"
0,0,87,243,221,249,380,579,767,3173,"hydromedusae_solmaris"
0,3,47,85,108,299,437,447,504,4613,"hydromedusae_solmaris"
0,30,257,309,314,414,842,1139,1577,6970,"hydromedusae_solmaris"
0,0,99,378,430,551,754,980,1052,3817,"hydromedusae_solmaris"
